transaction_id,account_id,transaction_type,amount,transaction_date
11867,6194,Transfer,20500,2026-07-30
11868,5818,Deposit,47000,2026-07-30
11869,5369,Withdrawal,2000,2026-07-30
11870,6362,Transfer,36000,2026-07-30
11871,5845,Withdrawal,39500,2026-07-30
11872,6073,Deposit,93000,2026-07-30
11873,5398,Withdrawal,93000,2026-07-30
11874,5048,Deposit,46000,2026-07-30
11875,6077,Withdrawal,31500,2026-07-30
11876,6172,Transfer,20500,2026-07-30
11877,5732,Withdrawal,54500,2026-07-30
11878,5618,Deposit,36000,2026-07-30
11879,6423,Withdrawal,64500,2026-07-30
11880,6124,Withdrawal,60500,2026-07-30
11881,5466,Withdrawal,22500,2026-07-30
11882,5540,Deposit,30500,2026-07-30
11883,5373,Deposit,42000,2026-07-30
11884,6384,Transfer,14000,2026-07-30
11885,5669,Withdrawal,58000,2026-07-30
11886,5899,Withdrawal,63000,2026-07-30
11887,6010,Deposit,72500,2026-07-30
11888,6410,Deposit,28500,2026-07-30
11889,5298,Withdrawal,97500,2026-07-30
11890,6467,Withdrawal,11000,2026-07-30
11891,6070,Deposit,60500,2026-07-30
11892,5201,Withdrawal,40000,2026-07-30
11893,5731,Withdrawal,14000,2026-07-30
11894,5720,Deposit,70500,2026-07-30
11895,6336,Transfer,76500,2026-07-30
11896,5658,Transfer,41000,2026-07-30
11897,5291,Withdrawal,55500,2026-07-30
11898,5280,Deposit,51000,2026-07-30
11899,5566,Deposit,90000,2026-07-30
11900,5407,Transfer,18000,2026-07-30
11901,5730,Transfer,21000,2026-07-30
11902,6444,Withdrawal,20500,2026-07-30
11903,6447,Withdrawal,39500,2026-07-30
11904,5435,Deposit,9500,2026-07-30
11905,5848,Deposit,17500,2026-07-30
11906,5647,Transfer,34000,2026-07-30
11907,6097,Deposit,84000,2026-07-30
11908,5470,Withdrawal,12000,2026-07-30
11909,5119,Transfer,67500,2026-07-30
11910,5105,Withdrawal,34500,2026-07-30
11911,6342,Withdrawal,50500,2026-07-30
11912,5847,Withdrawal,56500,2026-07-30
11913,6428,Transfer,29500,2026-07-30
11914,5434,Transfer,56000,2026-07-30
11915,6029,Transfer,10000,2026-07-30
11916,5596,Transfer,46500,2026-07-30
11917,6221,Deposit,85500,2026-07-30
11918,5411,Withdrawal,21500,2026-07-30
11919,5428,Withdrawal,70500,2026-07-30
11920,5655,Transfer,96000,2026-07-30
11921,5921,Withdrawal,13500,2026-07-30
11922,6076,Transfer,41500,2026-07-30
11923,6492,Withdrawal,6000,2026-07-30
11924,5159,Deposit,49500,2026-07-30
11925,6314,Deposit,88000,2026-07-30
11926,5076,Transfer,25500,2026-07-30
11927,5432,Transfer,8000,2026-07-30
11928,5052,Transfer,17000,2026-07-30
11929,6214,Deposit,49500,2026-07-30
11930,6123,Deposit,97000,2026-07-30
11931,6009,Transfer,52000,2026-07-30
11932,6284,Deposit,7500,2026-07-30
11933,6230,Withdrawal,94000,2026-07-30
11934,6232,Deposit,51000,2026-07-30
11935,5778,Transfer,86500,2026-07-30
11936,5357,Withdrawal,46000,2026-07-30
11937,6395,Deposit,56500,2026-07-30
11938,5758,Withdrawal,25500,2026-07-30
11939,5681,Deposit,1500,2026-07-30
11940,5013,Deposit,59000,2026-07-30
11941,6087,Transfer,72000,2026-07-30
11942,5884,Deposit,51500,2026-07-30
11943,5263,Withdrawal,82500,2026-07-30
11944,6008,Transfer,54000,2026-07-30
11945,6159,Withdrawal,19000,2026-07-30
11946,6001,Withdrawal,52000,2026-07-30
11947,5379,Withdrawal,90500,2026-07-30
11948,6206,Transfer,88500,2026-07-30
11949,5574,Deposit,76500,2026-07-30
11950,6337,Transfer,76500,2026-07-30
11951,5379,Withdrawal,93000,2026-07-30
11952,5661,Withdrawal,71000,2026-07-30
11953,5280,Withdrawal,32000,2026-07-30
11954,5924,Transfer,56500,2026-07-30
11955,5608,Transfer,38500,2026-07-30
11956,5798,Deposit,39000,2026-07-30
11957,6442,Deposit,21000,2026-07-30
11958,5083,Withdrawal,53500,2026-07-30
11959,5678,Deposit,41500,2026-07-30
11960,6335,Transfer,17500,2026-07-30
11961,6045,Withdrawal,86500,2026-07-30
11962,5109,Withdrawal,30000,2026-07-30
11963,5789,Withdrawal,97500,2026-07-30
11964,5216,Transfer,41500,2026-07-30
11965,6179,Deposit,90000,2026-07-30
11966,5399,Withdrawal,13000,2026-07-30
11967,5332,Deposit,44000,2026-07-30
11968,6300,Withdrawal,58000,2026-07-30
11969,6487,Transfer,61500,2026-07-30
11970,5883,Withdrawal,68500,2026-07-30
11971,6382,Withdrawal,39000,2026-07-30
11972,5609,Withdrawal,96000,2026-07-30
11973,5260,Transfer,61500,2026-07-30
11974,5775,Transfer,87000,2026-07-30
11975,6244,Withdrawal,19500,2026-07-30
11976,5702,Deposit,1500,2026-07-30
11977,6465,Deposit,66500,2026-07-30
11978,6344,Deposit,19500,2026-07-30
11979,5210,Deposit,93000,2026-07-30
11980,5356,Deposit,59500,2026-07-30
11981,5922,Withdrawal,44000,2026-07-30
11982,6117,Deposit,64000,2026-07-30
11983,5564,Withdrawal,89500,2026-07-30
11984,5641,Transfer,70500,2026-07-30
11985,5344,Transfer,16500,2026-07-30
11986,5471,Deposit,45000,2026-07-30
11987,5931,Deposit,19000,2026-07-30
11988,5680,Transfer,20500,2026-07-30
11989,5769,Transfer,80500,2026-07-30
11990,5477,Transfer,94000,2026-07-30
11991,5683,Deposit,77000,2026-07-30
11992,5132,Transfer,5000,2026-07-30
11993,6430,Transfer,39500,2026-07-30
11994,6184,Withdrawal,7500,2026-07-30
11995,5636,Withdrawal,83500,2026-07-30
11996,5593,Withdrawal,27000,2026-07-30
11997,5761,Transfer,88500,2026-07-30
11998,5483,Deposit,27500,2026-07-30
11999,5299,Transfer,8000,2026-07-30
12000,5798,Transfer,40500,2026-07-30
12001,5023,Withdrawal,33000,2026-07-30
12002,5479,Deposit,8000,2026-07-30
12003,6412,Withdrawal,76500,2026-07-30
12004,6121,Transfer,77500,2026-07-30
12005,5164,Deposit,30000,2026-07-30
12006,5605,Deposit,55500,2026-07-30
12007,5440,Transfer,11000,2026-07-30
12008,6319,Withdrawal,15000,2026-07-30
12009,5849,Deposit,8500,2026-07-30
12010,5337,Transfer,94000,2026-07-30
12011,6014,Deposit,36000,2026-07-30
12012,6111,Deposit,18500,2026-07-30
12013,6002,Transfer,8000,2026-07-30
12014,5416,Deposit,43500,2026-07-30
12015,5343,Withdrawal,67500,2026-07-30
12016,5735,Withdrawal,61500,2026-07-30
12017,5159,Transfer,57500,2026-07-30
12018,6372,Deposit,46500,2026-07-30
12019,6046,Withdrawal,38500,2026-07-30
12020,5145,Withdrawal,55000,2026-07-30
12021,5138,Transfer,96500,2026-07-30
12022,6220,Deposit,94000,2026-07-30
12023,6333,Deposit,500,2026-07-30
12024,5821,Deposit,55000,2026-07-30
12025,5112,Deposit,12500,2026-07-30
12026,6140,Withdrawal,13000,2026-07-30
12027,5201,Deposit,1000,2026-07-30
12028,5473,Deposit,48000,2026-07-30
12029,5097,Withdrawal,10500,2026-07-30
12030,5917,Deposit,77500,2026-07-30
12031,5489,Transfer,97000,2026-07-30
12032,5271,Deposit,19500,2026-07-30
12033,5414,Transfer,500,2026-07-30
12034,6305,Transfer,25500,2026-07-30
12035,5626,Withdrawal,22000,2026-07-30
12036,5428,Transfer,81000,2026-07-30
12037,6270,Deposit,62500,2026-07-30
12038,5482,Deposit,71500,2026-07-30
12039,5364,Transfer,45500,2026-07-30
12040,5723,Transfer,43500,2026-07-30
12041,5850,Transfer,79500,2026-07-30
12042,5520,Deposit,71000,2026-07-30
12043,6403,Deposit,35000,2026-07-30
12044,6496,Deposit,4500,2026-07-30
12045,5529,Withdrawal,14500,2026-07-30
12046,5581,Deposit,86000,2026-07-30
12047,6499,Deposit,54500,2026-07-30
12048,5502,Transfer,53500,2026-07-30
12049,6102,Withdrawal,53000,2026-07-30
12050,6407,Deposit,54000,2026-07-30
12051,5541,Withdrawal,40500,2026-07-30
12052,6089,Transfer,37000,2026-07-30
12053,5124,Withdrawal,68500,2026-07-30
12054,5676,Deposit,82500,2026-07-30
12055,5665,Transfer,93500,2026-07-30
12056,5309,Transfer,10500,2026-07-30
12057,5160,Deposit,56000,2026-07-30
12058,5551,Withdrawal,45000,2026-07-30
12059,6097,Transfer,39500,2026-07-30
12060,6438,Withdrawal,4500,2026-07-30
12061,5345,Deposit,61500,2026-07-30
12062,5573,Deposit,49000,2026-07-30
12063,6433,Deposit,69500,2026-07-30
12064,5606,Transfer,18500,2026-07-30
12065,5461,Withdrawal,82500,2026-07-30
12066,6268,Deposit,23000,2026-07-30
12067,5456,Transfer,15500,2026-07-30
12068,6075,Transfer,69000,2026-07-30
12069,6319,Deposit,66000,2026-07-30
12070,6211,Withdrawal,73000,2026-07-30
12071,5124,Withdrawal,1500,2026-07-30
12072,5748,Withdrawal,14500,2026-07-30
12073,6135,Deposit,5500,2026-07-30
12074,6021,Transfer,50000,2026-07-30
12075,5382,Deposit,78000,2026-07-30
12076,6181,Transfer,80500,2026-07-30
12077,6347,Withdrawal,34000,2026-07-30
12078,5383,Deposit,13000,2026-07-30
12079,5842,Withdrawal,43000,2026-07-30
12080,5206,Withdrawal,34500,2026-07-30
12081,5836,Transfer,40000,2026-07-30
12082,5974,Deposit,18000,2026-07-30
12083,5597,Deposit,20000,2026-07-30
12084,5174,Deposit,23000,2026-07-30
12085,6470,Transfer,6000,2026-07-30
12086,5345,Withdrawal,12000,2026-07-30
12087,5234,Withdrawal,82000,2026-07-30
12088,5877,Transfer,59000,2026-07-30
12089,5824,Deposit,19500,2026-07-30
12090,5923,Deposit,82500,2026-07-30
12091,5903,Deposit,51500,2026-07-30
12092,6012,Deposit,55500,2026-07-30
12093,6471,Transfer,65000,2026-07-30
12094,5684,Withdrawal,53500,2026-07-30
12095,6340,Deposit,37500,2026-07-30
12096,5292,Deposit,92000,2026-07-30
12097,5786,Transfer,73000,2026-07-30
12098,6236,Deposit,62500,2026-07-30
12099,5155,Transfer,32000,2026-07-30
12100,5466,Withdrawal,34000,2026-07-30
12101,5954,Withdrawal,63000,2026-07-30
12102,6382,Transfer,26000,2026-07-30
12103,5614,Deposit,33000,2026-07-30
12104,6286,Transfer,51000,2026-07-30
12105,6137,Withdrawal,61000,2026-07-30
12106,6274,Withdrawal,11000,2026-07-30
12107,5695,Deposit,71000,2026-07-30
12108,6003,Withdrawal,82500,2026-07-30
12109,5726,Transfer,16000,2026-07-30
12110,5130,Deposit,73500,2026-07-30
12111,5461,Deposit,36000,2026-07-30
12112,6208,Withdrawal,53500,2026-07-30
12113,5642,Withdrawal,39500,2026-07-30
12114,6142,Deposit,59000,2026-07-30
12115,5896,Transfer,73000,2026-07-30
12116,6145,Withdrawal,13500,2026-07-30
12117,6382,Transfer,37500,2026-07-30
12118,5175,Deposit,59000,2026-07-30
12119,5475,Transfer,70000,2026-07-30
12120,5620,Deposit,81500,2026-07-30
12121,5932,Transfer,43000,2026-07-30
12122,5593,Deposit,84000,2026-07-30
12123,5348,Deposit,95000,2026-07-30
12124,5993,Transfer,80500,2026-07-30
12125,6353,Withdrawal,52500,2026-07-30
12126,6464,Withdrawal,46500,2026-07-30
12127,5785,Transfer,87500,2026-07-30
12128,6102,Transfer,91500,2026-07-30
12129,5893,Withdrawal,27500,2026-07-30
12130,5756,Transfer,87500,2026-07-30
12131,6090,Deposit,94000,2026-07-30
12132,5062,Transfer,60000,2026-07-30
12133,6190,Withdrawal,4000,2026-07-30
12134,6405,Withdrawal,55500,2026-07-30
12135,6118,Withdrawal,72000,2026-07-30
12136,5030,Deposit,47500,2026-07-30
12137,5266,Deposit,2500,2026-07-30
12138,5628,Withdrawal,36500,2026-07-30
12139,6253,Deposit,79500,2026-07-30
12140,5591,Withdrawal,14000,2026-07-30
12141,5736,Transfer,9500,2026-07-30
12142,5639,Withdrawal,94500,2026-07-30
12143,5403,Transfer,92500,2026-07-30
12144,5261,Transfer,21000,2026-07-30
12145,5894,Deposit,63500,2026-07-30
12146,5817,Deposit,11000,2026-07-30
12147,6149,Transfer,61500,2026-07-30
12148,6164,Withdrawal,70000,2026-07-30
12149,6241,Withdrawal,39500,2026-07-30
12150,5376,Deposit,58500,2026-07-30
12151,6404,Transfer,52000,2026-07-30
12152,6245,Transfer,88500,2026-07-30
12153,5451,Transfer,66500,2026-07-30
12154,5348,Withdrawal,45000,2026-07-30
12155,5937,Withdrawal,74000,2026-07-30
12156,6135,Withdrawal,95000,2026-07-30
12157,5032,Transfer,87000,2026-07-30
12158,5881,Withdrawal,79500,2026-07-30
12159,6034,Withdrawal,75000,2026-07-30
12160,5212,Withdrawal,47000,2026-07-30
12161,5893,Withdrawal,93000,2026-07-30
12162,5375,Withdrawal,17500,2026-07-30
12163,6348,Transfer,3000,2026-07-30
12164,6387,Withdrawal,73000,2026-07-30
12165,5266,Transfer,8500,2026-07-30
12166,5585,Withdrawal,39000,2026-07-30
12167,5889,Withdrawal,100000,2026-07-30
12168,5035,Transfer,33000,2026-07-30
12169,5468,Transfer,70000,2026-07-30
12170,5253,Deposit,48500,2026-07-30
12171,6259,Deposit,70000,2026-07-30
12172,5808,Transfer,40000,2026-07-30
12173,5104,Withdrawal,27500,2026-07-30
12174,5202,Deposit,60000,2026-07-30
12175,6183,Deposit,26500,2026-07-30
12176,6246,Transfer,91000,2026-07-30
12177,6009,Withdrawal,26500,2026-07-30
12178,6247,Transfer,94000,2026-07-30
12179,5717,Transfer,38500,2026-07-30
12180,5526,Deposit,57000,2026-07-30
12181,6086,Withdrawal,71500,2026-07-30
12182,5071,Withdrawal,74500,2026-07-30
12183,6490,Deposit,88000,2026-07-30
12184,5540,Transfer,67500,2026-07-30
12185,6299,Deposit,22500,2026-07-30
12186,5800,Withdrawal,56000,2026-07-30
12187,5509,Deposit,86500,2026-07-30
12188,5145,Withdrawal,20000,2026-07-30
12189,5522,Deposit,70000,2026-07-30
12190,5014,Withdrawal,36000,2026-07-30
12191,6107,Withdrawal,88500,2026-07-30
12192,5861,Deposit,81500,2026-07-30
12193,5134,Withdrawal,38000,2026-07-30
12194,5079,Withdrawal,41000,2026-07-30
12195,5618,Transfer,6500,2026-07-30
12196,5085,Transfer,54000,2026-07-30
12197,5606,Transfer,33500,2026-07-30
12198,5455,Withdrawal,33500,2026-07-30
12199,6133,Deposit,32000,2026-07-30
12200,5929,Withdrawal,30500,2026-07-30
12201,5849,Deposit,65000,2026-07-30
12202,5809,Transfer,45000,2026-07-30
12203,5543,Transfer,78500,2026-07-30
12204,5784,Transfer,82000,2026-07-30
12205,5465,Deposit,48000,2026-07-30
12206,5798,Withdrawal,83000,2026-07-30
12207,5473,Withdrawal,90500,2026-07-30
12208,5466,Transfer,5000,2026-07-30
12209,6133,Deposit,58500,2026-07-30
12210,5715,Transfer,15000,2026-07-30
12211,5322,Transfer,36000,2026-07-30
12212,6436,Withdrawal,28000,2026-07-30
12213,5903,Transfer,70500,2026-07-30
12214,6064,Deposit,33500,2026-07-30
12215,6349,Withdrawal,100000,2026-07-30
12216,5669,Deposit,77500,2026-07-30
12217,5964,Deposit,71000,2026-07-30
12218,5314,Deposit,31500,2026-07-30
12219,5760,Transfer,38500,2026-07-30
12220,5465,Transfer,48000,2026-07-30
12221,5530,Withdrawal,75000,2026-07-30
12222,5220,Transfer,77000,2026-07-30
12223,5177,Deposit,29000,2026-07-30
12224,5726,Withdrawal,71000,2026-07-30
12225,5977,Transfer,20500,2026-07-30
12226,6148,Deposit,84000,2026-07-30
12227,5628,Deposit,77500,2026-07-30
12228,5694,Withdrawal,83000,2026-07-30
12229,5753,Withdrawal,49500,2026-07-30
12230,5850,Transfer,8500,2026-07-30
12231,5622,Deposit,1500,2026-07-30
12232,5371,Deposit,93500,2026-07-30
12233,5606,Deposit,23500,2026-07-30
12234,6358,Transfer,7000,2026-07-30
12235,5700,Withdrawal,30500,2026-07-30
12236,6481,Transfer,72500,2026-07-30
12237,6103,Transfer,7000,2026-07-30
12238,6445,Deposit,15000,2026-07-30
12239,5378,Transfer,80500,2026-07-30
12240,5510,Withdrawal,80500,2026-07-30
12241,6311,Deposit,93000,2026-07-30
12242,5593,Deposit,62500,2026-07-30
12243,5327,Withdrawal,41000,2026-07-30
12244,5610,Deposit,60500,2026-07-30
12245,6457,Transfer,48500,2026-07-30
12246,5415,Withdrawal,53000,2026-07-30
12247,5538,Transfer,60000,2026-07-30
12248,5308,Transfer,52000,2026-07-30
12249,5740,Withdrawal,37500,2026-07-30
12250,5340,Transfer,16000,2026-07-30
12251,5845,Deposit,59000,2026-07-30
12252,5574,Deposit,94000,2026-07-30
12253,6133,Transfer,36500,2026-07-30
12254,6035,Deposit,98500,2026-07-30
12255,5788,Withdrawal,62000,2026-07-30
12256,6475,Transfer,48500,2026-07-30
12257,6357,Deposit,59000,2026-07-30
12258,5519,Deposit,83500,2026-07-30
12259,5924,Transfer,72500,2026-07-30
12260,5553,Transfer,4500,2026-07-30
12261,5529,Transfer,84500,2026-07-30
12262,5132,Withdrawal,96500,2026-07-30
12263,5423,Transfer,1000,2026-07-30
12264,6008,Deposit,62000,2026-07-30
12265,5125,Transfer,44500,2026-07-30
12266,6252,Transfer,5500,2026-07-30
12267,5830,Transfer,77000,2026-07-30
12268,5177,Deposit,30000,2026-07-30
12269,5633,Deposit,38000,2026-07-30
12270,5759,Withdrawal,82000,2026-07-30
12271,5534,Withdrawal,53000,2026-07-30
12272,5692,Transfer,44000,2026-07-30
12273,6427,Deposit,75000,2026-07-30
12274,5685,Withdrawal,30500,2026-07-30
12275,6266,Withdrawal,62000,2026-07-30
12276,5438,Deposit,72500,2026-07-30
12277,5052,Transfer,5000,2026-07-30
12278,6035,Transfer,97000,2026-07-30
12279,5665,Deposit,63000,2026-07-30
12280,6032,Deposit,73500,2026-07-30
12281,5845,Withdrawal,84000,2026-07-30
12282,5948,Transfer,30500,2026-07-30
12283,5643,Withdrawal,72500,2026-07-30
12284,6127,Deposit,92000,2026-07-30
12285,5115,Deposit,88000,2026-07-30
12286,6045,Deposit,52000,2026-07-30
12287,5838,Withdrawal,55500,2026-07-30
12288,6262,Deposit,1500,2026-07-30
12289,5856,Withdrawal,34000,2026-07-30
12290,5456,Withdrawal,81500,2026-07-30
12291,5189,Deposit,45000,2026-07-30
12292,6498,Withdrawal,86500,2026-07-30
12293,5716,Withdrawal,12500,2026-07-30
12294,5255,Withdrawal,16500,2026-07-30
12295,5705,Deposit,38500,2026-07-30
12296,5780,Transfer,82500,2026-07-30
12297,5707,Withdrawal,79500,2026-07-30
12298,5587,Deposit,37500,2026-07-30
12299,6219,Deposit,42000,2026-07-30
12300,5024,Withdrawal,47000,2026-07-30
12301,5372,Transfer,22000,2026-07-30
12302,5812,Withdrawal,23000,2026-07-30
12303,5927,Withdrawal,91000,2026-07-30
12304,5613,Transfer,2000,2026-07-30
12305,5815,Withdrawal,46500,2026-07-30
12306,5445,Transfer,75000,2026-07-30
12307,6410,Transfer,92500,2026-07-30
12308,6092,Deposit,46500,2026-07-30
12309,5243,Withdrawal,51500,2026-07-30
12310,5401,Transfer,2000,2026-07-30
12311,6013,Transfer,59000,2026-07-30
12312,5651,Deposit,17000,2026-07-30
12313,6101,Deposit,89000,2026-07-30
12314,5791,Transfer,27500,2026-07-30
12315,5960,Deposit,47500,2026-07-30
12316,5443,Transfer,60500,2026-07-30
12317,5450,Withdrawal,74500,2026-07-30
12318,5042,Transfer,12000,2026-07-30
12319,5679,Withdrawal,74500,2026-07-30
12320,5853,Withdrawal,30500,2026-07-30
12321,5449,Deposit,32500,2026-07-30
12322,5662,Deposit,66000,2026-07-30
12323,6002,Transfer,38000,2026-07-30
12324,5199,Withdrawal,71000,2026-07-30
12325,6400,Transfer,16000,2026-07-30
12326,5448,Transfer,28500,2026-07-30
12327,6072,Deposit,41000,2026-07-30
12328,6023,Deposit,94000,2026-07-30
12329,6489,Withdrawal,80000,2026-07-30
12330,5990,Withdrawal,53500,2026-07-30
12331,6290,Withdrawal,3500,2026-07-30
12332,5337,Deposit,63500,2026-07-30
12333,6479,Deposit,32500,2026-07-30
12334,6403,Deposit,62500,2026-07-30
12335,5750,Transfer,62500,2026-07-30
12336,6461,Deposit,61500,2026-07-30
12337,6343,Deposit,27500,2026-07-30
12338,6192,Withdrawal,61000,2026-07-30
12339,6422,Withdrawal,95000,2026-07-30
12340,5778,Deposit,68500,2026-07-30
12341,5902,Withdrawal,96000,2026-07-30
12342,6172,Deposit,91500,2026-07-30
12343,5603,Withdrawal,38500,2026-07-30
12344,5423,Transfer,58000,2026-07-30
12345,5323,Deposit,7000,2026-07-30
12346,5070,Deposit,53500,2026-07-30
12347,5602,Deposit,79500,2026-07-30
12348,6292,Withdrawal,31500,2026-07-30
12349,6413,Deposit,33000,2026-07-30
12350,5998,Deposit,54000,2026-07-30
12351,5842,Transfer,100000,2026-07-30
12352,5855,Withdrawal,79500,2026-07-30
12353,6078,Deposit,42500,2026-07-30
12354,5299,Transfer,70500,2026-07-30
12355,6326,Transfer,77500,2026-07-30
12356,5281,Deposit,35000,2026-07-30
12357,6494,Transfer,38500,2026-07-30
12358,5772,Deposit,59000,2026-07-30
12359,5349,Withdrawal,14500,2026-07-30
12360,6096,Transfer,38500,2026-07-30
12361,5212,Withdrawal,3500,2026-07-30
12362,6411,Withdrawal,77500,2026-07-30
12363,6287,Withdrawal,22500,2026-07-30
12364,5588,Withdrawal,76000,2026-07-30
12365,6430,Withdrawal,31500,2026-07-30
12366,6267,Deposit,81000,2026-07-30
12367,5615,Transfer,52000,2026-07-30
12368,5679,Deposit,56000,2026-07-30
12369,6158,Transfer,97500,2026-07-30
12370,5870,Withdrawal,10000,2026-07-30
12371,5197,Withdrawal,65000,2026-07-30
12372,5385,Deposit,25000,2026-07-30
12373,5717,Transfer,41000,2026-07-30
12374,5709,Withdrawal,45500,2026-07-30
12375,5525,Transfer,58500,2026-07-30
12376,5539,Withdrawal,64000,2026-07-30
12377,5285,Deposit,47500,2026-07-30
12378,5526,Transfer,97500,2026-07-30
12379,6158,Transfer,40500,2026-07-30
12380,6464,Withdrawal,79000,2026-07-30
12381,5421,Deposit,88000,2026-07-30
12382,5110,Deposit,31500,2026-07-30
12383,5212,Withdrawal,84000,2026-07-30
12384,5270,Transfer,97500,2026-07-30
12385,6271,Deposit,55000,2026-07-30
12386,6348,Transfer,1500,2026-07-30
12387,6384,Transfer,21500,2026-07-30
12388,5946,Transfer,63500,2026-07-30
12389,6471,Withdrawal,47000,2026-07-30
12390,5211,Deposit,59500,2026-07-30
12391,5149,Transfer,72000,2026-07-30
12392,6018,Deposit,31500,2026-07-30
12393,5631,Withdrawal,19500,2026-07-30
12394,5265,Transfer,17500,2026-07-30
12395,5225,Withdrawal,5000,2026-07-30
12396,6213,Withdrawal,61500,2026-07-30
12397,6037,Deposit,96500,2026-07-30
12398,5758,Transfer,50500,2026-07-30
12399,5981,Withdrawal,18000,2026-07-30
12400,6472,Withdrawal,31500,2026-07-30
12401,5214,Withdrawal,3000,2026-07-30
12402,5603,Deposit,99500,2026-07-30
12403,6315,Transfer,54500,2026-07-30
12404,5745,Transfer,28500,2026-07-30
12405,5815,Withdrawal,52500,2026-07-30
12406,5717,Withdrawal,41500,2026-07-30
12407,5410,Deposit,83000,2026-07-30
12408,6465,Withdrawal,88000,2026-07-30
12409,5838,Transfer,58000,2026-07-30
12410,5850,Transfer,57500,2026-07-30
12411,6414,Withdrawal,54500,2026-07-30
12412,5647,Deposit,77000,2026-07-30
12413,5683,Deposit,16000,2026-07-30
12414,6221,Deposit,32000,2026-07-30
12415,5531,Deposit,64500,2026-07-30
12416,6314,Transfer,11000,2026-07-30
12417,5048,Withdrawal,50500,2026-07-30
12418,5710,Transfer,10000,2026-07-30
12419,6405,Deposit,77000,2026-07-30
12420,6095,Transfer,23000,2026-07-30
12421,6019,Deposit,86000,2026-07-30
12422,5661,Transfer,23000,2026-07-30
12423,6382,Transfer,50000,2026-07-30
12424,5200,Transfer,43500,2026-07-30
12425,5620,Deposit,88000,2026-07-30
12426,5694,Withdrawal,50000,2026-07-30
12427,5132,Transfer,4000,2026-07-30
12428,5447,Withdrawal,65500,2026-07-30
12429,6340,Transfer,11000,2026-07-30
12430,5834,Transfer,82000,2026-07-30
